,BLOCKGROUP,pair,distance,class,start_lat,start_lon,end_lat,end_lon,rank
350628,530330104024,530330104024-ChIJ1w13X8NBkFQRjsUJt40E9fc,370,school,47.55701,-122.31493,47.5580872,-122.3189683,1.0
351075,530330105001,530330105001-ChIJGcXe8PdAkFQRkzHodU0Rlno,929,school,47.560179999999995,-122.37885,47.56491370000001,-122.3844869,1.0
351076,530330105001,530330105001-ChIJaz_Od1JAkFQRSrHJOcJX2bg,1722,school,47.560179999999995,-122.37885,47.5639873,-122.3629047,3.0
351531,530330105001,530330105001-ChIJt5NzqwNBkFQR2oEn7t2MiPU,1415,school,47.560179999999995,-122.37885,47.5525714,-122.38045320000002,2.0
351838,530330105002,530330105002-ChIJGcXe8PdAkFQRkzHodU0Rlno,1524,school,47.55427,-122.38108999999999,47.56491370000001,-122.3844869,2.0
352260,530330105002,530330105002-ChIJt5NzqwNBkFQR2oEn7t2MiPU,363,school,47.55427,-122.38108999999999,47.5525714,-122.38045320000002,1.0
352261,530330105002,530330105002-ChIJhc1sVQZBkFQRqUccCq5IOuE,1548,school,47.55427,-122.38108999999999,47.5498109,-122.36886470000002,3.0
352506,530330105003,530330105003-ChIJFz0zbvFAkFQRFUHWfpFNddc,2010,school,47.5549,-122.39176,47.5666438,-122.3963257,3.0
352507,530330105003,530330105003-ChIJGcXe8PdAkFQRkzHodU0Rlno,1606,school,47.5549,-122.39176,47.56491370000001,-122.3844869,2.0
352872,530330105003,530330105003-ChIJt5NzqwNBkFQR2oEn7t2MiPU,1230,school,47.5549,-122.39176,47.5525714,-122.38045320000002,1.0
353163,530330105004,530330105004-ChIJFz0zbvFAkFQRFUHWfpFNddc,1739,school,47.559259999999995,-122.38413999999999,47.5666438,-122.3963257,3.0
353164,530330105004,530330105004-ChIJGcXe8PdAkFQRkzHodU0Rlno,628,school,47.559259999999995,-122.38413999999999,47.56491370000001,-122.3844869,1.0
353597,530330105004,530330105004-ChIJt5NzqwNBkFQR2oEn7t2MiPU,1120,school,47.559259999999995,-122.38413999999999,47.5525714,-122.38045320000002,2.0
353906,530330105005,530330105005-ChIJFz0zbvFAkFQRFUHWfpFNddc,1330,school,47.5598,-122.39036000000002,47.5666438,-122.3963257,2.0
353907,530330105005,530330105005-ChIJGcXe8PdAkFQRkzHodU0Rlno,1096,school,47.5598,-122.39036000000002,47.56491370000001,-122.3844869,1.0
354306,530330105005,530330105005-ChIJt5NzqwNBkFQR2oEn7t2MiPU,1622,school,47.5598,-122.39036000000002,47.5525714,-122.38045320000002,3.0
354869,530330106001,530330106001-ChIJXyW37RFBkFQRaWwcmVJsjoA,806,school,47.54577000000001,-122.37911000000001,47.541578,-122.374133,1.0
354870,530330106001,530330106001-ChIJD3LB6xFBkFQRUnbksL_m5IA,806,school,47.54577000000001,-122.37911000000001,47.541578,-122.374133,2.0
354871,530330106001,530330106001-ChIJt5NzqwNBkFQR2oEn7t2MiPU,1143,school,47.54577000000001,-122.37911000000001,47.5525714,-122.38045320000002,3.0
355448,530330106002,530330106002-ChIJX8pU7xdBkFQRQqb8KpctWmM,1445,school,47.54936,-122.38443000000001,47.54026,-122.3891261,3.0
355451,530330106002,530330106002-ChIJt5NzqwNBkFQR2oEn7t2MiPU,574,school,47.54936,-122.38443000000001,47.5525714,-122.38045320000002,1.0
355452,530330106002,530330106002-ChIJhc1sVQZBkFQRqUccCq5IOuE,1323,school,47.54936,-122.38443000000001,47.5498109,-122.36886470000002,2.0
355850,530330106003,530330106003-ChIJX8pU7xdBkFQRQqb8KpctWmM,528,school,47.543079999999996,-122.38558,47.54026,-122.3891261,1.0
355851,530330106003,530330106003-ChIJXyW37RFBkFQRaWwcmVJsjoA,1378,school,47.543079999999996,-122.38558,47.541578,-122.374133,3.0
355853,530330106003,530330106003-ChIJt5NzqwNBkFQR2oEn7t2MiPU,1273,school,47.543079999999996,-122.38558,47.5525714,-122.38045320000002,2.0
356170,530330106004,530330106004-ChIJX8pU7xdBkFQRQqb8KpctWmM,575,school,47.54332,-122.39186000000001,47.54026,-122.3891261,1.0
356171,530330106004,530330106004-ChIJXyW37RFBkFQRaWwcmVJsjoA,1771,school,47.54332,-122.39186000000001,47.541578,-122.374133,3.0
356173,530330106004,530330106004-ChIJt5NzqwNBkFQR2oEn7t2MiPU,1606,school,47.54332,-122.39186000000001,47.5525714,-122.38045320000002,2.0
356324,530330106005,530330106005-ChIJFz0zbvFAkFQRFUHWfpFNddc,3496,school,47.55061,-122.3971,47.5666438,-122.3963257,3.0
356587,530330106005,530330106005-ChIJX8pU7xdBkFQRQqb8KpctWmM,2126,school,47.55061,-122.3971,47.54026,-122.3891261,1.0
356590,530330106005,530330106005-ChIJt5NzqwNBkFQR2oEn7t2MiPU,3404,school,47.55061,-122.3971,47.5525714,-122.38045320000002,2.0
357079,530330106006,530330106006-ChIJX8pU7xdBkFQRQqb8KpctWmM,1497,school,47.54943,-122.38978999999999,47.54026,-122.3891261,2.0
357082,530330106006,530330106006-ChIJt5NzqwNBkFQR2oEn7t2MiPU,989,school,47.54943,-122.38978999999999,47.5525714,-122.38045320000002,1.0
357083,530330106006,530330106006-ChIJhc1sVQZBkFQRqUccCq5IOuE,1739,school,47.54943,-122.38978999999999,47.5498109,-122.36886470000002,3.0
357326,530330107011,530330107011-ChIJaz_Od1JAkFQRSrHJOcJX2bg,2246,school,47.54604000000001,-122.36542,47.5639873,-122.3629047,3.0
357732,530330107011,530330107011-ChIJhc1sVQZBkFQRqUccCq5IOuE,1881,school,47.54604000000001,-122.36542,47.5498109,-122.36886470000002,1.0
357734,530330107011,530330107011-ChIJl__krXRBkFQRhNhw9wXIt_4,2020,school,47.54604000000001,-122.36542,47.5397484,-122.3588132,2.0
358160,530330107012,530330107012-ChIJXyW37RFBkFQRaWwcmVJsjoA,1076,school,47.53702,-122.3672,47.541578,-122.374133,2.0
358161,530330107012,530330107012-ChIJD3LB6xFBkFQRUnbksL_m5IA,1076,school,47.53702,-122.3672,47.541578,-122.374133,3.0
358164,530330107012,530330107012-ChIJ65IcNGhBkFQR3qLzb_fanGY,952,school,47.53702,-122.3672,47.5317486,-122.3657493,1.0
358868,530330107021,530330107021-ChIJXyW37RFBkFQRaWwcmVJsjoA,1379,school,47.55089,-122.37296,47.541578,-122.374133,3.0
358870,530330107021,530330107021-ChIJt5NzqwNBkFQR2oEn7t2MiPU,1002,school,47.55089,-122.37296,47.5525714,-122.38045320000002,2.0
358871,530330107021,530330107021-ChIJhc1sVQZBkFQRqUccCq5IOuE,509,school,47.55089,-122.37296,47.5498109,-122.36886470000002,1.0
359506,530330107022,530330107022-ChIJXyW37RFBkFQRaWwcmVJsjoA,945,school,47.54622,-122.37158000000001,47.541578,-122.374133,2.0
359507,530330107022,530330107022-ChIJD3LB6xFBkFQRUnbksL_m5IA,945,school,47.54622,-122.37158000000001,47.541578,-122.374133,3.0
359509,530330107022,530330107022-ChIJhc1sVQZBkFQRqUccCq5IOuE,597,school,47.54622,-122.37158000000001,47.5498109,-122.36886470000002,1.0
360027,530330107023,530330107023-ChIJXyW37RFBkFQRaWwcmVJsjoA,254,school,47.54273,-122.37421,47.541578,-122.374133,1.0
360028,530330107023,530330107023-ChIJD3LB6xFBkFQRUnbksL_m5IA,254,school,47.54273,-122.37421,47.541578,-122.374133,2.0
360030,530330107023,530330107023-ChIJhc1sVQZBkFQRqUccCq5IOuE,1196,school,47.54273,-122.37421,47.5498109,-122.36886470000002,3.0
360333,530330108001,530330108001-ChIJaz_Od1JAkFQRSrHJOcJX2bg,2678,school,47.54675,-122.3488,47.5639873,-122.3629047,2.0
360772,530330108001,530330108001-ChIJ65IcNGhBkFQR3qLzb_fanGY,3655,school,47.54675,-122.3488,47.5317486,-122.3657493,3.0
360773,530330108001,530330108001-ChIJl__krXRBkFQRhNhw9wXIt_4,2453,school,47.54675,-122.3488,47.5397484,-122.3588132,1.0
361424,530330108002,530330108002-ChIJXyW37RFBkFQRaWwcmVJsjoA,2562,school,47.54302,-122.35835,47.541578,-122.374133,3.0
361428,530330108002,530330108002-ChIJ65IcNGhBkFQR3qLzb_fanGY,2091,school,47.54302,-122.35835,47.5317486,-122.3657493,2.0
361429,530330108002,530330108002-ChIJl__krXRBkFQRhNhw9wXIt_4,491,school,47.54302,-122.35835,47.5397484,-122.3588132,1.0
361761,530330108003,530330108003-ChIJaz_Od1JAkFQRSrHJOcJX2bg,1266,school,47.55381,-122.35996999999999,47.5639873,-122.3629047,1.0
362236,530330108003,530330108003-ChIJhc1sVQZBkFQRqUccCq5IOuE,2897,school,47.55381,-122.35996999999999,47.5498109,-122.36886470000002,3.0
362238,530330108003,530330108003-ChIJl__krXRBkFQRhNhw9wXIt_4,1656,school,47.55381,-122.35996999999999,47.5397484,-122.3588132,2.0
362650,530330109001,530330109001-ChIJs6UatNlBkFQRXUPuGgi6yis,3966,school,47.53675,-122.31171,47.564096,-122.31206,3.0
362736,530330109001,530330109001-ChIJ1w13X8NBkFQRjsUJt40E9fc,3322,school,47.53675,-122.31171,47.5580872,-122.3189683,2.0
362764,530330109001,530330109001-ChIJJTgpETxbkFQR3Fw24rnHjY4,2566,school,47.53675,-122.31171,47.5207535,-122.3005651,1.0
363376,530330109002,530330109002-ChIJs6UatNlBkFQRXUPuGgi6yis,3190,school,47.54909,-122.32864,47.564096,-122.31206,2.0
363377,530330109002,530330109002-ChIJwaQatNlBkFQRSBOksYpO6Og,3190,school,47.54909,-122.32864,47.5640958,-122.3120601,3.0
363549,530330109002,530330109002-ChIJ1w13X8NBkFQRjsUJt40E9fc,2259,school,47.54909,-122.32864,47.5580872,-122.3189683,1.0
363990,530330110011,530330110011-ChIJoaNPogBqkFQRA6H8bnysHfc,1785,school,47.54107,-122.28898000000001,47.5463092,-122.28202240000002,1.0
364094,530330110011,530330110011-ChIJPVX3BxpCkFQRVZFxGwGWw0A,1844,school,47.54107,-122.28898000000001,47.5290446,-122.28888909999998,2.0
364095,530330110011,530330110011-ChIJJ1yepxBCkFQRoc5yAYtydWA,1844,school,47.54107,-122.28898000000001,47.5290446,-122.28888909999998,3.0
364523,530330110012,530330110012-ChIJoaNPogBqkFQRA6H8bnysHfc,1054,school,47.54211,-122.28591999999999,47.5463092,-122.28202240000002,2.0
364626,530330110012,530330110012-ChIJz5lWHGtBkFQR6fdIceLKFjo,834,school,47.54211,-122.28591999999999,47.542024700000006,-122.276964,1.0
364630,530330110012,530330110012-ChIJz3dffPhpkFQRGDjF3Tcl7ew,1786,school,47.54211,-122.28591999999999,47.5458404,-122.2683764,3.0
365019,530330110013,530330110013-ChIJXV9snxpCkFQRZiGSsC88PEs,1181,school,47.53437,-122.28478999999999,47.530511,-122.284889,3.0
365020,530330110013,530330110013-ChIJPVX3BxpCkFQRVZFxGwGWw0A,1168,school,47.53437,-122.28478999999999,47.5290446,-122.28888909999998,1.0
365021,530330110013,530330110013-ChIJJ1yepxBCkFQRoc5yAYtydWA,1168,school,47.53437,-122.28478999999999,47.5290446,-122.28888909999998,2.0
365448,530330110021,530330110021-ChIJfeNbTuJBkFQR02EDqhUclxs,2544,school,47.53881,-122.29992,47.552466,-122.295268,2.0
365449,530330110021,530330110021-ChIJfeNbTuJBkFQRVtw2EqNQRL8,2528,school,47.53881,-122.29992,47.5518621,-122.29617179999998,1.0
365536,530330110021,530330110021-ChIJ1w13X8NBkFQRjsUJt40E9fc,2925,school,47.53881,-122.29992,47.5580872,-122.3189683,3.0
366019,530330110022,530330110022-ChIJfeNbTuJBkFQR02EDqhUclxs,1867,school,47.542159999999996,-122.29511000000001,47.552466,-122.295268,3.0
366020,530330110022,530330110022-ChIJfeNbTuJBkFQRVtw2EqNQRL8,1851,school,47.542159999999996,-122.29511000000001,47.5518621,-122.29617179999998,2.0
366022,530330110022,530330110022-ChIJoaNPogBqkFQRA6H8bnysHfc,1615,school,47.542159999999996,-122.29511000000001,47.5463092,-122.28202240000002,1.0
366668,530330110023,530330110023-ChIJfeNbTuJBkFQR02EDqhUclxs,1487,school,47.54369000000001,-122.30055,47.552466,-122.295268,2.0
366669,530330110023,530330110023-ChIJfeNbTuJBkFQRVtw2EqNQRL8,1471,school,47.54369000000001,-122.30055,47.5518621,-122.29617179999998,1.0
366671,530330110023,530330110023-ChIJoaNPogBqkFQRA6H8bnysHfc,1957,school,47.54369000000001,-122.30055,47.5463092,-122.28202240000002,3.0
367154,530330111011,530330111011-ChIJoaNPogBqkFQRA6H8bnysHfc,1451,school,47.54079,-122.2732,47.5463092,-122.28202240000002,3.0
367241,530330111011,530330111011-ChIJz5lWHGtBkFQR6fdIceLKFjo,667,school,47.54079,-122.2732,47.542024700000006,-122.276964,1.0
367245,530330111011,530330111011-ChIJz3dffPhpkFQRGDjF3Tcl7ew,1181,school,47.54079,-122.2732,47.5458404,-122.2683764,2.0
367550,530330111012,530330111012-ChIJoaNPogBqkFQRA6H8bnysHfc,1320,school,47.53852,-122.2776,47.5463092,-122.28202240000002,2.0
367637,530330111012,530330111012-ChIJz5lWHGtBkFQR6fdIceLKFjo,616,school,47.53852,-122.2776,47.542024700000006,-122.276964,1.0
367638,530330111012,530330111012-ChIJXV9snxpCkFQRZiGSsC88PEs,1535,school,47.53852,-122.2776,47.530511,-122.284889,3.0
367983,530330111013,530330111013-ChIJz5lWHGtBkFQR6fdIceLKFjo,1325,school,47.53391,-122.27561999999999,47.542024700000006,-122.276964,2.0
367984,530330111013,530330111013-ChIJXV9snxpCkFQRZiGSsC88PEs,1175,school,47.53391,-122.27561999999999,47.530511,-122.284889,1.0
367989,530330111013,530330111013-ChIJAYTy8gxCkFQR1Q0G37OGOvc,1337,school,47.53391,-122.27561999999999,47.52568820000001,-122.2708161,3.0
368384,530330111014,530330111014-ChIJoaNPogBqkFQRA6H8bnysHfc,617,school,47.54368,-122.28021000000001,47.5463092,-122.28202240000002,2.0
368482,530330111014,530330111014-ChIJz5lWHGtBkFQR6fdIceLKFjo,437,school,47.54368,-122.28021000000001,47.542024700000006,-122.276964,1.0
368486,530330111014,530330111014-ChIJz3dffPhpkFQRGDjF3Tcl7ew,1114,school,47.54368,-122.28021000000001,47.5458404,-122.2683764,3.0
368818,530330111021,530330111021-ChIJz5lWHGtBkFQR6fdIceLKFjo,1300,school,47.540079999999996,-122.26401000000001,47.542024700000006,-122.276964,2.0
368822,530330111021,530330111021-ChIJz3dffPhpkFQRGDjF3Tcl7ew,1102,school,47.540079999999996,-122.26401000000001,47.5458404,-122.2683764,1.0
368824,530330111021,530330111021-ChIJAYTy8gxCkFQR1Q0G37OGOvc,2029,school,47.540079999999996,-122.26401000000001,47.52568820000001,-122.2708161,3.0
369156,530330111022,530330111022-ChIJoaNPogBqkFQRA6H8bnysHfc,1274,school,47.54367,-122.27044,47.5463092,-122.28202240000002,3.0
369242,530330111022,530330111022-ChIJz5lWHGtBkFQR6fdIceLKFjo,680,school,47.54367,-122.27044,47.542024700000006,-122.276964,2.0
369246,530330111022,530330111022-ChIJz3dffPhpkFQRGDjF3Tcl7ew,381,school,47.54367,-122.27044,47.5458404,-122.2683764,1.0
369585,530330111023,530330111023-ChIJz5lWHGtBkFQR6fdIceLKFjo,1331,school,47.53423,-122.27133,47.542024700000006,-122.276964,2.0
369590,530330111023,530330111023-ChIJxQKYjQ1CkFQRK7i_m2azkpk,1502,school,47.53423,-122.27133,47.524971,-122.274738,3.0
369591,530330111023,530330111023-ChIJAYTy8gxCkFQR1Q0G37OGOvc,1127,school,47.53423,-122.27133,47.52568820000001,-122.2708161,1.0
369939,530330111024,530330111024-ChIJz5lWHGtBkFQR6fdIceLKFjo,1097,school,47.536429999999996,-122.26868,47.542024700000006,-122.276964,1.0
369943,530330111024,530330111024-ChIJz3dffPhpkFQRGDjF3Tcl7ew,1522,school,47.536429999999996,-122.26868,47.5458404,-122.2683764,3.0
369945,530330111024,530330111024-ChIJAYTy8gxCkFQR1Q0G37OGOvc,1397,school,47.536429999999996,-122.26868,47.52568820000001,-122.2708161,2.0
370432,530330112001,530330112001-ChIJ0b8BjcpDkFQRHsIu3qEBGuc,2829,school,47.5255,-122.32856000000001,47.5095942,-122.3172122,2.0
370434,530330112001,530330112001-ChIJtYyCkXxBkFQRrOUL_5fTgPw,3309,school,47.5255,-122.32856000000001,47.5256291,-122.3487055,3.0
370435,530330112001,530330112001-ChIJCXDwQttDkFQRPuh52MnMIe8,2616,school,47.5255,-122.32856000000001,47.5131739,-122.34385790000002,1.0
370901,530330112002,530330112002-ChIJ96A9k3xBkFQR9xNgloMKqbU,3480,school,47.53371,-122.32813,47.525611,-122.348655,2.0
370902,530330112002,530330112002-ChIJtYyCkXxBkFQRrOUL_5fTgPw,3478,school,47.53371,-122.32813,47.5256291,-122.3487055,1.0
370903,530330112002,530330112002-ChIJCXDwQttDkFQRPuh52MnMIe8,3827,school,47.53371,-122.32813,47.5131739,-122.34385790000002,3.0
371300,530330112003,530330112003-ChIJJTgpETxbkFQR3Fw24rnHjY4,3072,school,47.524570000000004,-122.31653999999999,47.5207535,-122.3005651,2.0
371401,530330112003,530330112003-ChIJ0b8BjcpDkFQRHsIu3qEBGuc,2473,school,47.524570000000004,-122.31653999999999,47.5095942,-122.3172122,1.0
371405,530330112003,530330112003-ChIJ54GlG7FDkFQRTRvuAjoa4X8,3259,school,47.524570000000004,-122.31653999999999,47.5019886,-122.31569240000002,3.0
371736,530330113001,530330113001-ChIJl__krXRBkFQRhNhw9wXIt_4,2626,school,47.5292,-122.34087,47.5397484,-122.3588132,3.0
371800,530330113001,530330113001-ChIJ96A9k3xBkFQR9xNgloMKqbU,1549,school,47.5292,-122.34087,47.525611,-122.348655,2.0
371801,530330113001,530330113001-ChIJtYyCkXxBkFQRrOUL_5fTgPw,1547,school,47.5292,-122.34087,47.5256291,-122.3487055,1.0
372146,530330113002,530330113002-ChIJ96A9k3xBkFQR9xNgloMKqbU,978,school,47.51897,-122.34871000000001,47.525611,-122.348655,2.0
372147,530330113002,530330113002-ChIJtYyCkXxBkFQRrOUL_5fTgPw,976,school,47.51897,-122.34871000000001,47.5256291,-122.3487055,1.0
372148,530330113002,530330113002-ChIJCXDwQttDkFQRPuh52MnMIe8,1812,school,47.51897,-122.34871000000001,47.5131739,-122.34385790000002,3.0
372437,530330113003,530330113003-ChIJ9_J6z2hBkFQROr2ZFPH3Ahg,1794,school,47.52277,-122.35058000000001,47.529176,-122.3660549,3.0
372496,530330113003,530330113003-ChIJ96A9k3xBkFQR9xNgloMKqbU,656,school,47.52277,-122.35058000000001,47.525611,-122.348655,2.0
372497,530330113003,530330113003-ChIJtYyCkXxBkFQRrOUL_5fTgPw,654,school,47.52277,-122.35058000000001,47.5256291,-122.3487055,1.0
372802,530330113004,530330113004-ChIJ9_J6z2hBkFQROr2ZFPH3Ahg,1445,school,47.52766,-122.3512,47.529176,-122.3660549,3.0
372861,530330113004,530330113004-ChIJ96A9k3xBkFQR9xNgloMKqbU,576,school,47.52766,-122.3512,47.525611,-122.348655,2.0
372862,530330113004,530330113004-ChIJtYyCkXxBkFQRrOUL_5fTgPw,574,school,47.52766,-122.3512,47.5256291,-122.3487055,1.0
373205,530330113005,530330113005-ChIJl__krXRBkFQRhNhw9wXIt_4,1798,school,47.5312,-122.34983000000001,47.5397484,-122.3588132,3.0
373268,530330113005,530330113005-ChIJ96A9k3xBkFQR9xNgloMKqbU,726,school,47.5312,-122.34983000000001,47.525611,-122.348655,2.0
373269,530330113005,530330113005-ChIJtYyCkXxBkFQRrOUL_5fTgPw,724,school,47.5312,-122.34983000000001,47.5256291,-122.3487055,1.0
373584,530330114011,530330114011-ChIJ65IcNGhBkFQR3qLzb_fanGY,1178,school,47.53099,-122.36448999999999,47.5317486,-122.3657493,1.0
373586,530330114011,530330114011-ChIJ9_J6z2hBkFQRGtZlJPEXiBQ,1244,school,47.53099,-122.36448999999999,47.5296966,-122.3658077,3.0
373587,530330114011,530330114011-ChIJ9_J6z2hBkFQROr2ZFPH3Ahg,1233,school,47.53099,-122.36448999999999,47.529176,-122.3660549,2.0
373927,530330114012,530330114012-ChIJ65IcNGhBkFQR3qLzb_fanGY,851,school,47.52648,-122.36518999999998,47.5317486,-122.3657493,3.0
373929,530330114012,530330114012-ChIJ9_J6z2hBkFQRGtZlJPEXiBQ,429,school,47.52648,-122.36518999999998,47.5296966,-122.3658077,2.0
373930,530330114012,530330114012-ChIJ9_J6z2hBkFQROr2ZFPH3Ahg,419,school,47.52648,-122.36518999999998,47.529176,-122.3660549,1.0
374312,530330114013,530330114013-ChIJl__krXRBkFQRhNhw9wXIt_4,1517,school,47.53113,-122.35791,47.5397484,-122.3588132,3.0
374313,530330114013,530330114013-ChIJ9_J6z2hBkFQRGtZlJPEXiBQ,1002,school,47.53113,-122.35791,47.5296966,-122.3658077,2.0
374314,530330114013,530330114013-ChIJ9_J6z2hBkFQROr2ZFPH3Ahg,991,school,47.53113,-122.35791,47.529176,-122.3660549,1.0
374657,530330114021,530330114021-ChIJ9_J6z2hBkFQRGtZlJPEXiBQ,945,school,47.52299,-122.36405,47.5296966,-122.3658077,2.0
374658,530330114021,530330114021-ChIJ9_J6z2hBkFQROr2ZFPH3Ahg,934,school,47.52299,-122.36405,47.529176,-122.3660549,1.0
374723,530330114021,530330114021-ChIJ2d9ENllBkFQRbq3taTfc3Pw,1058,school,47.52299,-122.36405,47.518267,-122.37090790000002,3.0
375062,530330114022,530330114022-ChIJ2d9ENllBkFQRbq3taTfc3Pw,1295,school,47.51947,-122.3586,47.518267,-122.37090790000002,1.0
375063,530330114022,530330114022-ChIJ3VZEtV5BkFQRR5gziFSS3Dk,1295,school,47.51947,-122.3586,47.518267,-122.37090790000002,2.0
375064,530330114022,530330114022-ChIJDax-auJDkFQRslM3C_VCKoU,1402,school,47.51947,-122.3586,47.5137097,-122.3679041,3.0
375373,530330114023,530330114023-ChIJ2d9ENllBkFQRbq3taTfc3Pw,211,school,47.51923,-122.36967,47.518267,-122.37090790000002,1.0
375374,530330114023,530330114023-ChIJ3VZEtV5BkFQRR5gziFSS3Dk,211,school,47.51923,-122.36967,47.518267,-122.37090790000002,2.0
375375,530330114023,530330114023-ChIJDax-auJDkFQRslM3C_VCKoU,927,school,47.51923,-122.36967,47.5137097,-122.3679041,3.0
375655,530330115001,530330115001-ChIJ65IcNGhBkFQR3qLzb_fanGY,579,school,47.53244,-122.37248999999998,47.5317486,-122.3657493,1.0
375657,530330115001,530330115001-ChIJ9_J6z2hBkFQRGtZlJPEXiBQ,1170,school,47.53244,-122.37248999999998,47.5296966,-122.3658077,2.0
375658,530330115001,530330115001-ChIJ9_J6z2hBkFQROr2ZFPH3Ahg,1180,school,47.53244,-122.37248999999998,47.529176,-122.3660549,3.0
375974,530330115002,530330115002-ChIJ9_J6z2hBkFQRGtZlJPEXiBQ,1371,school,47.525040000000004,-122.37633000000001,47.5296966,-122.3658077,3.0
376032,530330115002,530330115002-ChIJ2d9ENllBkFQRbq3taTfc3Pw,1150,school,47.525040000000004,-122.37633000000001,47.518267,-122.37090790000002,1.0
376033,530330115002,530330115002-ChIJ3VZEtV5BkFQRR5gziFSS3Dk,1150,school,47.525040000000004,-122.37633000000001,47.518267,-122.37090790000002,2.0
376284,530330115003,530330115003-ChIJXyW37RFBkFQRaWwcmVJsjoA,1299,school,47.53349,-122.37831000000001,47.541578,-122.374133,2.0
376285,530330115003,530330115003-ChIJD3LB6xFBkFQRUnbksL_m5IA,1299,school,47.53349,-122.37831000000001,47.541578,-122.374133,3.0
376288,530330115003,530330115003-ChIJ65IcNGhBkFQR3qLzb_fanGY,1190,school,47.53349,-122.37831000000001,47.5317486,-122.3657493,1.0
376618,530330116001,530330116001-ChIJX8pU7xdBkFQRQqb8KpctWmM,665,school,47.53776,-122.38423999999999,47.54026,-122.3891261,1.0
376619,530330116001,530330116001-ChIJXyW37RFBkFQRaWwcmVJsjoA,1434,school,47.53776,-122.38423999999999,47.541578,-122.374133,2.0
376620,530330116001,530330116001-ChIJD3LB6xFBkFQRUnbksL_m5IA,1434,school,47.53776,-122.38423999999999,47.541578,-122.374133,3.0
376903,530330116002,530330116002-ChIJX8pU7xdBkFQRQqb8KpctWmM,1324,school,47.531929999999996,-122.38491,47.54026,-122.3891261,1.0
376904,530330116002,530330116002-ChIJXyW37RFBkFQRaWwcmVJsjoA,1966,school,47.531929999999996,-122.38491,47.541578,-122.374133,3.0
376908,530330116002,530330116002-ChIJ65IcNGhBkFQR3qLzb_fanGY,1857,school,47.531929999999996,-122.38491,47.5317486,-122.3657493,2.0
377168,530330116003,530330116003-ChIJX8pU7xdBkFQRQqb8KpctWmM,2583,school,47.52595,-122.38592,47.54026,-122.3891261,3.0
377221,530330116003,530330116003-ChIJ2d9ENllBkFQRbq3taTfc3Pw,2122,school,47.52595,-122.38592,47.518267,-122.37090790000002,1.0
377222,530330116003,530330116003-ChIJ3VZEtV5BkFQRR5gziFSS3Dk,2122,school,47.52595,-122.38592,47.518267,-122.37090790000002,2.0
377470,530330116004,530330116004-ChIJ2d9ENllBkFQRbq3taTfc3Pw,1816,school,47.519529999999996,-122.38382,47.518267,-122.37090790000002,2.0
