block_group,mode,departure_time,distance,duration,destination,lat,lon,address,class,type,city,rating
530330070001,bicycling,2018-07-26 07:00:00-07:00,1.4058421379738968,10.3,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330070001,bicycling,2018-07-26 07:00:00-07:00,1.4058421379738968,10.3,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330041006,bicycling,2018-07-26 07:00:00-07:00,6.226848974518334,35.28333333333333,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330041006,bicycling,2018-07-26 07:00:00-07:00,6.226848974518334,35.28333333333333,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330063003,bicycling,2018-07-26 07:00:00-07:00,7.993163455562461,57.51666666666666,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330110011,bicycling,2018-07-26 07:00:00-07:00,1.7874456183965195,11.833333333333336,United States Postal Service,47.5602799,-122.2858223,3727 South Alaska Street,post_office,,Seattle,2.3
530330002003,bicycling,2018-07-26 07:00:00-07:00,8.825357364822871,62.08333333333334,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330002003,bicycling,2018-07-26 07:00:00-07:00,8.825357364822871,62.08333333333334,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330074012,bicycling,2018-07-26 07:00:00-07:00,0.09944064636420136,0.8333333333333334,QFC Pharmacy,47.622597,-122.321378,417 Broadway East,pharmacy,,Seattle,3.8
530330111013,bicycling,2018-07-26 07:00:00-07:00,1.0919825978868862,8.5,NewHolly Branch - The Seattle Public Library,47.539207700000006,-122.29041880000001,7058 32nd Avenue South # 104,library,,Seattle,3.6
530330029002,bicycling,2018-07-26 07:00:00-07:00,7.809819763828464,42.06666666666667,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330118001,bicycling,2018-07-26 07:00:00-07:00,7.246737103791173,53.31666666666667,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330111011,bicycling,2018-07-26 07:00:00-07:00,6.200124300807955,36.46666666666667,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330081001,bicycling,2018-07-26 07:00:00-07:00,6.705407085146054,45.13333333333333,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330018001,bicycling,2018-07-26 07:00:00-07:00,7.035425730267247,47.8,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330111022,bicycling,2018-07-26 07:00:00-07:00,10.220012430080796,60.93333333333333,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330081003,bicycling,2018-07-26 07:00:00-07:00,1.4543194530764452,10.516666666666667,Adams Elementary School,47.621581799999994,-122.350849,6110 28th Avenue Northwest,school,,Seattle,
530330058011,bicycling,2018-07-26 07:00:00-07:00,4.573648228713488,30.25,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330107023,bicycling,2018-07-26 07:00:00-07:00,12.635177128651335,70.6,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330104011,bicycling,2018-07-26 07:00:00-07:00,5.141702921068987,35.416666666666664,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330111022,bicycling,2018-07-26 07:00:00-07:00,8.591050341827222,57.61666666666667,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330111022,bicycling,2018-07-26 07:00:00-07:00,8.591050341827222,57.61666666666667,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330100012,bicycling,2018-07-26 07:00:00-07:00,0.7364822871348664,4.3,VA Primary Care Provider,47.563062,-122.30823079999999,1660 South Columbian Way,hospital,,Seattle,4.0
530330072003,bicycling,2018-07-26 07:00:00-07:00,0.4978247358607831,3.85,Belltown,47.61443468,-122.3473412,,urban_village,,,
530330119003,bicycling,2018-07-26 07:00:00-07:00,8.564325668116842,58.48333333333333,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330043022,bicycling,2018-07-26 07:00:00-07:00,6.663144810441268,43.55,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330057004,bicycling,2018-07-26 07:00:00-07:00,6.545680546923555,39.63333333333333,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330041002,bicycling,2018-07-26 07:00:00-07:00,14.002486016159105,94.95,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330021003,bicycling,2018-07-26 07:00:00-07:00,6.1945307644499685,37.8,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330021003,bicycling,2018-07-26 07:00:00-07:00,6.1945307644499685,37.8,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330012004,bicycling,2018-07-26 07:00:00-07:00,10.637041640770665,66.86666666666666,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330081002,bicycling,2018-07-26 07:00:00-07:00,1.2610316967060289,13.466666666666667,Bailey Gatzert Elementary School,47.6011701,-122.31556880000001,1301 East Yesler Way,school,,Seattle,4.3
530330080021,bicycling,2018-07-26 07:00:00-07:00,7.937228091982597,55.68333333333333,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330031003,bicycling,2018-07-26 07:00:00-07:00,13.049098819142325,72.85,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330026004,bicycling,2018-07-26 07:00:00-07:00,6.781230577998757,46.2,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330106005,bicycling,2018-07-26 07:00:00-07:00,1.9453076444996893,16.183333333333334,Pharmaca Integrative Pharmacy,47.5609112,-122.38727790000002,4707 California Avenue Southwest,pharmacy,,Seattle,4.1
530330036003,bicycling,2018-07-26 07:00:00-07:00,8.53325046612803,53.91666666666666,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330116005,bicycling,2018-07-26 07:00:00-07:00,10.733996270975762,71.48333333333333,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330050001,bicycling,2018-07-26 07:00:00-07:00,0.2591671845866998,2.433333333333333,Wallingford Branch - The Seattle Public Library,47.6611801,-122.3389307,1501 North 45th Street,library,,Seattle,4.4
530330058011,bicycling,2018-07-26 07:00:00-07:00,2.474207582349285,18.5,Magnolia Branch - The Seattle Public Library,47.645323,-122.40143570000001,2801 34th Avenue West,library,,Seattle,4.4
530330091002,bicycling,2018-07-26 07:00:00-07:00,0.9496581727781229,10.6,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330042005,bicycling,2018-07-26 07:00:00-07:00,1.093847110006215,6.9,United States Postal Service,47.6854665,-122.29012709999999,7724 35th Avenue Northeast,post_office,,Seattle,2.6
530330074011,bicycling,2018-07-26 07:00:00-07:00,0.3238036047234307,2.95,QFC,47.6225374,-122.3214287,417 Broadway East,supermarket,,Seattle,4.2
530330006004,bicycling,2018-07-26 07:00:00-07:00,9.413300186451213,63.23333333333333,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330064003,bicycling,2018-07-26 07:00:00-07:00,1.1485394655065255,6.6,Montlake Branch - The Seattle Public Library,47.6405196,-122.30240149999999,2401 24th Avenue East,library,,Seattle,4.4
530330264005,bicycling,2018-07-26 07:00:00-07:00,9.794903666873834,62.05,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330113002,bicycling,2018-07-26 07:00:00-07:00,5.487259167184587,31.86666666666667,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330048002,bicycling,2018-07-26 07:00:00-07:00,0.6923555003107521,3.95,Fred Meyer,47.6600943,-122.368277,915 Northwest 45th Street,supermarket,,Seattle,4.2
530330069004,bicycling,2018-07-26 07:00:00-07:00,0.09136109384711,0.45,Coffeemind Queen Anne,47.636223,-122.3706335,1907 10th Avenue West,cafe,,Seattle,4.8
530330058022,bicycling,2018-07-26 07:00:00-07:00,4.01988812927284,27.216666666666665,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330074022,bicycling,2018-07-26 07:00:00-07:00,7.026103169670602,50.3,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330028004,bicycling,2018-07-26 07:00:00-07:00,1.5748912367930392,10.8,Ballard Pediatric Clinic,47.68478029999999,-122.37651059999999,7554 15th Avenue Northwest,hospital,,Seattle,4.9
530330006005,bicycling,2018-07-26 07:00:00-07:00,7.904288377874456,52.73333333333333,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330109001,bicycling,2018-07-26 07:00:00-07:00,4.73088875077688,33.75,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330110012,bicycling,2018-07-26 07:00:00-07:00,1.1100062150403978,10.7,Graham Hill Elementary School,47.545840399999996,-122.2683764,5149 South Graham Street,school,,Seattle,3.7
530330080013,bicycling,2018-07-26 07:00:00-07:00,1.3163455562461155,11.266666666666667,Adams Elementary School,47.621581799999994,-122.350849,6110 28th Avenue Northwest,school,,Seattle,
530330032007,bicycling,2018-07-26 07:00:00-07:00,5.996270975761343,34.63333333333333,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330032007,bicycling,2018-07-26 07:00:00-07:00,5.996270975761343,34.63333333333333,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330095003,bicycling,2018-07-26 07:00:00-07:00,3.922311995027968,31.75,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330095003,bicycling,2018-07-26 07:00:00-07:00,3.922311995027968,31.75,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330057001,bicycling,2018-07-26 07:00:00-07:00,2.8334369173399625,16.75,CVS Pharmacy,47.6408171,-122.39795330000001,2438 32nd Avenue West,pharmacy,,Seattle,4.0
530330115001,bicycling,2018-07-26 07:00:00-07:00,2.499067743940336,17.016666666666666,Planned Parenthood - White-West Seattle Health Center,47.5139436,-122.3449664,9942 8th Avenue Southwest,hospital,,Seattle,3.9
530330020003,bicycling,2018-07-26 07:00:00-07:00,1.3729024238657552,7.683333333333334,United States Postal Service,47.709969799999996,-122.31958999999999,11036 8th Avenue Northeast,post_office,,Seattle,3.4
530330048004,bicycling,2018-07-26 07:00:00-07:00,0.5935363579863269,4.016666666666667,Trader Joe's,47.6628098,-122.37454809999998,4609 14th Avenue Northwest,supermarket,,Seattle,4.5
530330077002,bicycling,2018-07-26 07:00:00-07:00,2.5922933499067744,19.8,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330106006,bicycling,2018-07-26 07:00:00-07:00,6.525792417650715,44.68333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330060004,bicycling,2018-07-26 07:00:00-07:00,3.1609695463020517,23.716666666666665,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330002005,bicycling,2018-07-26 07:00:00-07:00,2.6886264760720944,17.433333333333334,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330120002,bicycling,2018-07-26 07:00:00-07:00,8.480422622747048,45.96666666666667,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330006003,bicycling,2018-07-26 07:00:00-07:00,1.1746426351771286,9.433333333333334,Broadview Branch - The Seattle Public Library,47.7229573,-122.356098,12755 Greenwood Avenue North,library,,Seattle,4.4
530330080021,bicycling,2018-07-26 07:00:00-07:00,6.0658794282162845,41.4,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330041001,bicycling,2018-07-26 07:00:00-07:00,7.244251087632071,46.93333333333333,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330080022,bicycling,2018-07-26 07:00:00-07:00,1.755127408328154,18.25,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330080022,bicycling,2018-07-26 07:00:00-07:00,1.755127408328154,18.25,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330058022,bicycling,2018-07-26 07:00:00-07:00,0.14294592914853946,0.9666666666666668,USPS Interbay Carrier Annex,47.6372036,-122.37564040000001,2010 15th Avenue West,post_office,,Seattle,1.9
530330114011,bicycling,2018-07-26 07:00:00-07:00,7.944064636420138,50.95,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330080021,bicycling,2018-07-26 07:00:00-07:00,1.18272218769422,9.316666666666666,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330080021,bicycling,2018-07-26 07:00:00-07:00,1.18272218769422,9.316666666666666,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330087002,bicycling,2018-07-26 07:00:00-07:00,0.5593536357986327,5.25,Lake Washington Girls Middle School,47.6096451,-122.3085315,810 18th Avenue,school,,Seattle,4.2
530330089004,bicycling,2018-07-26 07:00:00-07:00,0.6848974518334369,6.383333333333334,Seattle Children's Odessa Brown Children's Clinic,47.601329,-122.304629,2101 East Yesler Way,hospital,,Seattle,4.6
530330081003,bicycling,2018-07-26 07:00:00-07:00,1.2827843380981976,16.066666666666666,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330110021,bicycling,2018-07-26 07:00:00-07:00,5.1690490988191415,30.9,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330004023,bicycling,2018-07-26 07:00:00-07:00,1.1758856432566809,8.183333333333334,Grocery Outlet Bargain Market,47.7248325,-122.3469604,13201 Aurora Avenue North,supermarket,,Seattle,4.0
530330058022,bicycling,2018-07-26 07:00:00-07:00,6.110006215040397,37.3,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330095001,bicycling,2018-07-26 07:00:00-07:00,1.4903666873834682,11.716666666666667,North Rainier,47.58542942,-122.29757350000001,,urban_village,,,
530330003001,bicycling,2018-07-26 07:00:00-07:00,10.25419515226849,67.2,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330119003,bicycling,2018-07-26 07:00:00-07:00,9.108141702921069,60.13333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330010001,bicycling,2018-07-26 07:00:00-07:00,9.891858297078931,64.06666666666666,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330018001,bicycling,2018-07-26 07:00:00-07:00,0.9446861404599131,6.066666666666666,Northwest Outpatient Medical Center,47.704573499999995,-122.33241129999999,10330 Meridian Avenue North,hospital,,Seattle,5.0
530330031001,bicycling,2018-07-26 07:00:00-07:00,8.941578620261033,49.26666666666666,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330006004,bicycling,2018-07-26 07:00:00-07:00,9.84711000621504,62.85,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330101002,bicycling,2018-07-26 07:00:00-07:00,5.6643878185208205,42.45,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330015001,bicycling,2018-07-26 07:00:00-07:00,10.105655686761963,60.38333333333333,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330094001,bicycling,2018-07-26 07:00:00-07:00,5.7837165941578625,39.75,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330056004,bicycling,2018-07-26 07:00:00-07:00,6.3219390926041035,35.95,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330056004,bicycling,2018-07-26 07:00:00-07:00,6.3219390926041035,35.95,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330119002,bicycling,2018-07-26 07:00:00-07:00,8.701678060907396,51.71666666666667,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330080012,bicycling,2018-07-26 07:00:00-07:00,1.6507147296457427,16.516666666666666,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330120002,bicycling,2018-07-26 07:00:00-07:00,1.0372902423865755,6.166666666666668,Neighborcare Health at Roxhill Elementary,47.518267,-122.37090790000002,9430 30th Avenue Southwest,school,,Seattle,
530330076003,bicycling,2018-07-26 07:00:00-07:00,1.8353014294592915,11.983333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330016002,bicycling,2018-07-26 07:00:00-07:00,7.561218147917963,40.2,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330057005,bicycling,2018-07-26 07:00:00-07:00,6.3312616532007455,44.21666666666667,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330039002,bicycling,2018-07-26 07:00:00-07:00,1.0509633312616533,6.7666666666666675,United States Postal Service,47.6854665,-122.29012709999999,7724 35th Avenue Northeast,post_office,,Seattle,2.6
530330011001,bicycling,2018-07-26 07:00:00-07:00,14.083903045369794,95.46666666666668,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330036003,bicycling,2018-07-26 07:00:00-07:00,9.932877563704164,58.63333333333333,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330031001,bicycling,2018-07-26 07:00:00-07:00,3.4779366065879427,22.58333333333333,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330070006,bicycling,2018-07-26 07:00:00-07:00,2.1895587321317587,18.0,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330069004,bicycling,2018-07-26 07:00:00-07:00,0.403977625854568,3.683333333333333,Coe Elementary School,47.640710399999996,-122.36563600000001,2424 7th Avenue West,school,,Seattle,4.0
